시도교육청,폐교명,폐교연도,지역교육청,급별,활용현황,주소
강원,화성초등학교,1997,횡성교육지원청,초,매각,횡성군 갑천면 구방리 535-1
강원,화전초 어룡분교장,1983,태백교육지원청,초,매각,태백시 화전동 산47-1
강원,화전초등학교,2015,태백,초,대부,태백시 화전동 167-2
강원,화전초등학교,1994,홍천교육지원청,초,매각,홍천군 남면 화전리 898
강원,화천초 논미분교장,2024,화천,초,미활용,화천군 하남면 논미리 275-2
강원,화천초 신명분교장,1999,화천교육지원청,초,매각,화천군 화천읍 신읍리 951-10
강원,화천초 율대분교장,1993,화천교육지원청,초,매각,화천군 화천읍 신읍리 212-1
강원,화촌초 벌촌분교장,1997,홍천교육지원청,초,매각,홍천군 화촌면 야시대리 266-1
강원,화촌초 율촌분교장,1994,홍천,초,대부,홍천군 화촌면 주음치리 271
강원,황둔초 창평분교장,1998,원주교육지원청,초,매각,원주시 신림면 황둔리 1380
강원,황지중앙초 창죽분교장,1998,태백교육지원청,초,매각,태백시 창죽동 31
강원,황태초 혈리분교장,1999,태백교육지원청,초,매각,태백시 혈동 15
강원,횡계초 대관령분교장,1996,평창교육지원청,초,매각,평창군 대관령면 횡계리 53-1
강원,횡계초 삼한분교장,1997,평창교육지원청,초,매각,평창군 대관령면 횡계리 472-1
강원,횡계초 수하분교장,1997,평창교육지원청,초,매각,평창군 대관령면 수하리 65-1
강원,횡성초 당평분교장,2016,횡성,초,대부,횡성군 갑천면 추동리 70-14
강원,후용초등학교,2000,원주,초,대부,원주시 문막읍 후용리 389
강원,흥업초 사제분교장,2000,원주,초,대부,원주시 흥업면 사제리 534
