시도교육청,폐교명,폐교연도,지역교육청,급별,활용현황,주소
경남,원량초등학교갈도분교장,1996,통영,초,매각,경상남도 통영시 욕지면 서산리 산98
경남,원량초등학교국도분교장,1993,통영,초,매각,경상남도 통영시 욕지면 동항리 1428
경남,원량초등학교남노대분교장,1993,통영,초,매각,경상남도 통영시 욕지면 노대리 30-25
경남,원량초등학교납도분교장,1995,통영,초,매각,경상남도 통영시 욕지면 노대리 175-1
경남,원량초등학교노대분교장,2012,통영,초,미활용,통영시 욕지면 노대리 66-3
경남,원량초등학교도덕분교장,2005,통영,초,대부,통영시 욕지면 서산리 644
경남,원량초등학교두남분교장,2014,통영,초,매각,경상남도 통영시 욕지면 두미리 122-1
경남,원량초등학교두미분교장,1999,통영,초,매각,경상남도 통영시 욕지면 두미리 215-1
경남,원량초등학교봉도분교장,1993,통영,초,매각,경상남도 통영시 욕지면 동항리 산8-7
경남,원량초등학교양유분교장,1998,통영,초,매각,경상남도 통영시 욕지면 서산리 40-1
경남,원량초등학교옥동분교장,2008,통영,초,미활용,통영시 욕지면 동항리 384-1
경남,원량초등학교우도분교장,2002,통영,초,매각,경상남도 통영시 욕지면 연화리 202-2
경남,원량초등학교초도분교장,1995,통영,초,매각,경상남도 통영시 욕지면 동항리 3-7
경남,원평초등학교수도분교장,1995,통영,초,매각,경상남도 통영시 용남면 지도리 산128
경남,원평초등학교어의분교장,2003,통영,초,매각,경상남도 통영시 용남면 어의리 산179-1
경남,원평초등학교지도분교장,2014,통영,초,매각,경상남도 통영시 용남면 지도리 250-1
경남,원평초등학교해간분교장,1999,통영,초,매각,경상남도 통영시 용남면 장평리 1119
경남,월령초등학교,1999,창녕,초,미활용,창녕군 영산면 월령리 995-1
경남,월산초등학교,1999,밀양,초,매각,경상남도 밀양시 부북면 가산리 82
경남,월성초등학교,1997,산청,초,자체활용,산청군 신안면 신안리423-3
경남,월성초등학교방목분교장,1991,산청,초,매각,경상남도 산청군 단성면 방목리 322
경남,월흥초등학교,1999,고성,초,매각,경상남도 고성군 하이면 월흥리 1417-8
경남,위림초등학교웅곡분교장,1993,함양,초,매각,경상남도 함양군 함양읍 웅곡리 206
경남,위성초등학교무조분교장,1992,함양,초,매각,경상남도 함양군 함양읍 죽림리 1336
경남,위천중학교,2016,거창,중,자체활용,거창군 위천면 장기리 381
경남,위천중학교북상분교장,2001,거창,중,자체활용,거창군 북상면 갈계리 1075-3
경남,위태초등학교내촌분교장,1991,하동,초,매각,경상남도 하동군 옥종면 궁항리 1095-4
경남,유곡초등학교송산분교장,1997,의령,초,매각,경상남도 의령군 유곡면 송산리 398-3
경남,유림초등학교화남분교장,1992,함양,초,미활용,함양군 유림면 손곡리 280
경남,유어초등학교광산분교장,1999,창녕,초,매각,경상남도 창녕군 유어면 진창리 26
경남,유어초등학교회룡분교장,1997,창녕,초,자체활용,창녕군 유어면 대대리 387-1
경남,유전초등학교,1995,합천,초,매각,경상남도 합천군 대병면 유전리 915-3
경남,율곡초등학교,1999,합천,초,미활용,합천군 율곡면 와리 384
경남,율곡초등학교항제분교장,1991,합천,초,매각,경상남도 합천군 율곡면 제내리 117-1
경남,율원초등학교,1996,거창,초,대부,거창군 신원면 양지리 284-1
경남,의령중학교화정분교장,2008,의령,중,매각,경상남도 의령군 화정면 상정리 601-2
경남,이남초등학교,1994,창녕,초,매각,경상남도 창녕군 이방면 모곡리 872
경남,이동초등학교금천분교장,1992,남해,초,매각,경상남도 남해군 이동면 신전리 998-1
경남,이동초등학교다초분교장,2003,남해,초,매각,경상남도 남해군 이동면 초음리 1418
경남,이반성초등학교정수분교장,1993,진주,초,매각,경상남도 진주시 이반성면 평촌리 812-1
경남,이반성초등학교진산분교장,1999,진주,초,자체활용,진주시 이반성면 가산리 151-1
경남,이방초등학교현창분교장,1998,창녕,초,매각,경상남도 창녕군 이방면 현창리 287-3
경남,이작초등학교도요분교장,1998,김해,초,매각,경상남도 김해시 생림면 도요리 245
경남,인산초등학교,1993,밀양,초,자체활용,밀양시 청도면 인산리 656
경남,일운초등학교구조라분교장,1999,거제,초,대부,거제시 일운면 구조라리 58-2
경남,일운초등학교내도분교장,1998,거제,초,대부,거제시 일운면 와현리 11-2
경남,일운초등학교망월분교장,1998,거제,초,대부,거제시 일운면 망치리 418-1
경남,일운초등학교예구분교장,1998,거제,초,대부,거제시 일운면 와현리 255
경남,일운초등학교지심분교장,1994,거제,초,매각,경상남도 거제시 일운면 옥림리 39-1
경남,입석초등학교,1999,산청,초,미활용,산청군 단성면 입석리 1154-2
경남,입석초등학교운리분교장,1993,산청,초,대부,산청군 단성면 운리515
경남,장마초등학교장가분교장,1993,창녕,초,매각,경상남도 창녕군 장마면 장가리 846
경남,장목초등학교농호분교장,1992,거제,초,매각,경상남도 거제시 장목면 농소리 244
경남,장목초등학교송진분교장,1994,거제,초,매각,경상남도 거제시 장목면 송진포리 606
경남,장목초등학교유호분교장,1998,거제,초,매각,경상남도 거제시 장목면 유호리 12-2
경남,장목초등학교황포분교장,1996,거제,초,미활용,거제시 장목면 구영리 735
경남,장문초등학교,1999,통영,초,매각,경상남도 통영시 용남면 장문리 545
경남,적량초등학교삼화분교장,1999,하동,초,매각,경상남도 하동군 적량면 동리 1063-1
경남,적량초등학교영신분교장,2007,하동,초,미활용,하동군 적량면 동산리 542
경남,적량초등학교우계분교장,1992,하동,초,매각,경상남도 하동군 적량면 우계리 603
경남,적중초등학교남산분교장,1993,합천,초,매각,경상남도 합천군 적중면 양림리 364
경남,정곡초등학교정남분교장,1999,의령,초,매각,"경상남도 의령군 정국면
백곡리 1162"
경남,정동초등학교신월분교장,1994,사천,초,미활용,사천시 정동면 소곡리 423
경남,주동초등학교,2019,김해,초,자체활용,김해시 주촌면 선지리 248-1
경남,주상초등학교보해분교장,1999,거창,초,미활용,거창군 주상면 남산리 245
경남,주상초등학교완대분교장,1997,거창,초,매각,경상남도 거창군 주상면 내오리 378
경남,중리초등학교안평분교장,1999,창원,초,미활용,창원시 마산회원구 내서읍 평성리 23-2
경남,중앙초등학교,2003,창원,초,매각,경상남도 창원시 의창구 소계동 6
경남,중유초등학교,1992,거창,초,대부,거창군 신원면 중유리 443-3
경남,지곡초등학교대덕분교장,1994,함양,초,매각,경상남도 함양군 지곡면 시목리 805
경남,지산초등학교,1999,의령,초,매각,경상남도 의령군 지정면 두곡리 648
경남,지정초등학교지서분교장,1995,의령,초,매각,경상남도 의령군 지정면 백야리 450-1
경남,지족초등학교난령분교장,2006,남해,초,매각,경상남도 남해군 삼동면 영지리 2163
경남,지품초등학교,1999,산청,초,매각,경상남도 산청군 산청읍 정곡리 755
경남,지품초등학교척지분교장,1994,산청,초,매각,경상남도 산청군 신등면 모례리 1100
경남,진교초등학교고이분교장,1992,하동,초,미활용,하동군 진교면 고이리 457-1
경남,진교초등학교안심분교장,1992,하동,초,대부,하동군 진교면 백련리 352-12
경남,진교초등학교월운분교장,1992,하동,초,대부,하동군 진교면 월운리 573-2
경남,진동초등학교태봉분교장,1995,창원,초,자체활용,창원시 마산합포구 진동면 태봉리 68
경남,진목초등학교,1999,남해,초,매각,경상남도 남해군 설천면 진목리 909
경남,진성초등학교대온분교장,1995,진주,초,매각,경상남도 진주시 진성면 대사리 151
경남,진성초등학교하촌분교장,1996,진주,초,매각,경상남도 진주시 진성면 가진리 371
경남,진전중학교여항분교장,1999,창원,중,매각,경상남도 창원시 마산합포구 진전면 금암리 686-1
경남,진전초등학교낙동분교장,1999,창원,초,미활용,창원시 마산합포구 진전면 시락리 218
경남,진전초등학교여항분교장,1999,창원,초,자체활용,창원시 마산합포구 진전면 고사리 542
경남,진전초등학교이창분교장,1999,창원,초,매각,경상남도 창원시 마산합포구 진전면 이명리 8-1
경남,진해동중학교,2002,창원,중,자체활용,창원시 진해구 성내동 396-9
경남,차황초등학교황매분교장,1999,산청,초,매각,경상남도 산청군 차황면 법평리 315
경남,창남초등학교,1996,창녕,초,매각,경상남도 창녕군 창녕읍 용석리 301
경남,창락초등학교,2007,창녕,초,자체활용,창녕군 창녕읍 퇴천리 544
경남,창호초등학교신호분교장,1998,거제,초,대부,거제시 사등면 창호리 2126-2
경남,청덕초등학교낙진분교장,1999,합천,초,매각,경상남도 합천군 청덕면 앙진리 513
경남,청덕초등학교덕진분교장,1990,합천,초,매각,경상남도 합천군 청덕면 성태리 213
경남,청덕초등학교소례분교장,1999,합천,초,매각,경상남도 합천군 청덕면 소례리 110
경남,청도초등학교화동분교장,1992,밀양,초,매각,경상남도 밀양시 청도면 고법리 1192-1
경남,청암초등학교명사분교장,1995,하동,초,대부,하동군 청암면 명호리 854-2
경남,청암초등학교상이분교장,1993,하동,초,대부,하동군 청암면 상이리 118
경남,청암초등학교심곡분교장,1993,하동,초,매각,경상남도 하동군 청암면 중이리 1308-2
경남,초계중학교청덕분교장,2001,합천,중,매각,경상남도 합천군 청덕면 적포리 269
경남,초동중학교,2015,밀양,중,자체활용,밀양시 초동면 성만리 624-2
경남,초동초등학교반월분교장,1999,밀양,초,대부,밀양시 초동면 대곡리 245-3
경남,초전초등학교,1999,사천,초,미활용,사천시 사남면 초전리 551-1
경남,축동중학교,1994,사천,중,매각,경상남도 사천시 축동면 탑리 781
경남,축동초등학교구호분교장,1999,사천,초,매각,경상남도 사천시 축동면 구호리 75
경남,축지초등학교,1999,하동,초,매각,경상남도 하동군 악양면 축지리 749
경남,충렬초등학교대평분교장,1991,통영,초,대부,통영시 평림동 495
경남,칠북초등학교,2015,함안,초,자체활용,함안군 칠북면 검단리 980
경남,칠북초등학교천석분교장,1992,함안,초,매각,경상남도 함안군 칠북면 가연리 745
경남,칠석초등학교이령분교장,2024,함안,초,미활용,함안군 칠북면  온천로 63
경남,칠원초등학교산정분교장,1988,함안,초,매각,경상남도 함안군 칠원읍 무기리 237-2
경남,칠원초등학교운곡분교장,1989,함안,초,매각,경상남도 함안군 칠원읍 운곡리 976
경남,칠천초등학교칠천분교장,1994,거제,초,매각,경상남도 거제시 하청면 대곡리 411
경남,칠천초등학교황덕분교장,1991,거제,초,매각,경상남도 거제시 하청면 대곡리 807
경남,팔령초등학교,1999,함양,초,미활용,함양군 함양읍 구룡리 730-2
경남,평거초등학교귀곡분교장,1997,진주,초,매각,경상남도 진주시 귀곡동 505(지번 말소)
경남,평림초등학교,1998,통영,초,대부,통영시 평림동 809-1
경남,하북초등학교진북분교장,1995,창원,초,매각,경상상도 창원시 마산합포구 진북면 대평리 196
경남,하성초등학교,1999,거창,초,매각,경상남도 거창군 가조면 기리 535-1
경남,하이초등학교덕명분교장,1993,고성,초,매각,경상남도 고성군 하이면 덕명리 319
경남,하이초등학교봉현분교장,1999,고성,초,매각,경상남도 고성군 하이면 봉현리 250-2
경남,하일중학교,2016,고성,중,자체활용,고성군 하일면 학림리 701-2
경남,하일초등학교수태분교장,1995,고성,초,매각,경상남도 고성군 하일면 용태리 479
경남,하일초등학교장춘분교장,2012,고성,초,미활용,고성군 하일면 춘암리 401-2
경남,하청초등학교덕곡분교장,1998,거제,초,미활용,거제시 하청면 덕곡리 579
경남,하청초등학교유계분교장,1993,거제,초,매각,경상남도 거제시 하청면 유계리 661
경남,한려초등학교영운분교장,2021,통영,초,미활용,통영시 산양읍 영운리 860
경남,한림초등학교가산분교장,2009,김해,초,미활용,김해시 한림면 가산리 191-2
경남,한산초등학교,2013,통영,초,대부,통영시 한산면 창좌리 726-1
경남,한산초등학교두억분교장,2003,통영,초,미활용,통영시 한산면 두억리 311-2
경남,한산초등학교매물도분교장,2005,통영,초,대부,통영시 한산면 매죽리 34-13
경남,한산초등학교문어포분교장,1991,통영,초,매각,경상남도 통영시 한산면 두억리 956-1
경남,한산초등학교비진분교장,2012,통영,초,미활용,통영시 한산면 비진리 75-3
경남,한산초등학교소매물도분교장,1996,통영,초,매각,경상남도 통영시 한산면 매죽리 181-3
경남,한산초등학교염호분교장,2001,통영,초,매각,경상남도 통영시 한산면 염호리 465
경남,한산초등학교용호분교장,2012,통영,초,대부,통영시 한산면 용호리 459-1
경남,한산초등학교장사도분교장,1991,통영,초,매각,경상남도 통영시 한산면 매죽리 산4-6
경남,한산초등학교좌도분교장,1998,통영,초,미활용,통영시 한산면 창좌리 174-1
경남,한산초등학교죽도분교장,1994,통영,초,매각,경상남도 통영시 한산면 매죽리 407
경남,한산초등학교추봉분교장,1999,통영,초,매각,경상남도 통영시 한산면 추봉리 236
경남,한산초등학교하소분교장,2010,통영,초,매각,경상남도 통영시 한산면 하소리 430
경남,한평초등학교,2018,진주,초,자체활용,진주시 대평면 대평리 509
경남,한평초등학교대평분교장,1997,진주,초,매각,경상남도 진주시 대평면 당촌리 741
경남,한평초등학교신풍분교장,1998,진주,초,매각,경상남도 진주시 대평면 신풍리 566
경남,함양중학교휴천분교장,1999,함양,중,매각,경상남도 함양군 휴천면 문정리 217
경남,합천중학교봉산분교장,1997,합천,중,대부,합천군 봉산면 김봉리 351-1
경남,합천중학교용주분교장,2000,합천,중,매각,경상남도 합천군 용주면 고품리 286-1
경남,합천초등학교법정분교장,1991,합천,초,매각,경상남도 합천군 합천읍 금양리 838-1
경남,합천초등학교자산분교장,1992,합천,초,매각,경상남도 합천군 합천읍 외곡리 315
경남,해인초등학교,2019,합천,초,매각,경상남도 합천군 가야면 치인리 산19
경남,화개초등학교부덕분교장,1999,하동,초,매각,경상남도 하동군 화개면 부춘리 539
경남,화정초등학교덕교분교장,1991,의령,초,매각,경상남도 의령군 화정면 덕교리 876-2
경남,화정초등학교화남분교장,1999,의령,초,매각,경상남도 의령군 화정면 화양리 683-1
경남,화정초등학교화양분교장,1999,의령,초,매각,경상남도 의령군 화정면 상이리 229
경남,회화중학교구만분교장,2005,고성,중,매각,경상남도 고성군 구만면 효락리 590-3
경남,회화초등학교동창분교장,1998,고성,초,미활용,고성군 회화면 어신리 937-1
경남,횡천중학교,2016,하동,중,매각,경상남도 하동군 횡천면 횡천리 575-3
경남,횡천초등학교전대분교장,1993,하동,초,대부,하동군 횡천면 전대리 508
경남,효리초등학교,1995,함양,초,매각,경상남도 함양군 수동면 우명리 768-1
경남,흥룡초등학교,1999,하동,초,매각,경상남도 하동군 하동읍 화심리 964
경남,흥룡초등학교흥룡분교장,1991,하동,초,매각,경상남도 하동군 하동읍 흥룡리 1270-1
