시도교육청,폐교명,폐교연도,지역교육청,급별,활용현황,주소
전남,생영초금곡분교장,1993,완도,초,매각,생일면 금곡리 408
전남,생영초봉선분교장,2009,완도,초,매각,완도군 생일면 봉선리 516번지
전남,서산초등학교,1999,순천,초,자체활용,순천 서면 구만리 540
전남,서산초등학교,1992,영암,초,매각,영암군 서호면 몽해리 5
전남,서삼초대덕분교장,1992,장성,초,매각,장성군 서삼면 대덕리 111
전남,서호북초등학교,1999,영암,초,대부,영암 서호면 성재리 1058
전남,석곡고등학교,2005,곡성,고,매각,곡성군 석곡면 덕흥리 191
전남,석곡초기룡분교장,1996,곡성,초,대부,곡성 목사동면 대곡리 1041  
전남,석곡초명강분교장,1999,곡성,초,대부,곡성 석곡면 방송리 538   
전남,석곡초염곡분교장,1995,곡성,초,미활용,곡성 석곡면 염곡리 1033
전남,석곡초욕천분교장,1993,곡성,초,매각,곡성군 죽곡면 삼태리 444
전남,석교초 용등분교장,2009,진도,초,미활용,진도 임회면 백동리 633
전남,석교초죽림분교장,2011,진도,초,매각,진도군 임회면 죽림리 779
전남,석성초등학교,1999,함평,초,매각,함평군 함평읍  석성리 200-17
전남,성남초등학교,2002,함평,초,대부,함평 함평읍 성남리 215   
전남,성내초등학교,1999,무안,초,매각,무안군  운남면 성내리 629-3
전남,성전북초등학교,1996,강진,초,매각,강진군 성전면 월남리 693-1
전남,성전초금당분교장,1995,강진,초,매각,강진군 성전면 금당리 460
전남,성전초수양분교장,1994,강진,초,매각,강진군 성전면 수양리 963
전남,세지북초등학교,2010,나주,초,매각,나주시 세지면 내정리 6-3
전남,세지서초등학교,1999,나주,초,매각,나주시 세지면 송제리 679
전남,소라중앙초등학교,1992,여수,초,미활용,여수 소라면 봉두리 662
전남,소라초달천분교장,2007,여수,초,매각,여수시 소라면 복산리 2060
전남,소라초송여자분교장,2007,여수,초,매각,여수시 화정면 여자리 282
전남,소라초신흥분교장,2024,여수,초,미활용,여수 소라면 복산리 1309
전남,소랑초부도분교장,1992,완도,초,매각,완도군 금일읍 사동리 산105-1번지
전남,소랑초섭도분교장,1992,완도,초,매각,완도군 금일읍 사동리 산170번지
전남,소안고등학교,2013,완도,고,매각,소안면 비자리 1247
전남,소안초구도분교장,2000,완도,초,매각,완도군 소안면 횡간리 산199번지
전남,소안초맹선분교장,1996,완도,초,매각,완도군 소안면 맹선리 401번지
전남,소안초북암분교장,1996,완도,초,매각,완도군 소안면 이월리 산84-1번지
전남,소안초진산분교장,2008,완도,초,매각,완도군 소안면 진산리 847번지
전남,소안초학산분교장,1999,완도,초,매각,완도군 소안면 미라리 456번지
전남,소안초향립분교장,1996,완도,초,매각,완도군 소안면 당사리 90-4번지
전남,소안초횡간분교장,2008,완도,초,매각,완도군 소안면 횡간리 151번지
전남,손불남초등학교,1999,함평,초,매각,함평군 손불면 산남리 2425-1
전남,손불초용암분교장,2005,함평,초,미활용,함평 손불면 죽암리 709
전남,송광초등학교,1997,순천,초,매각,순천시 송광면 신평리 477
전남,송광초후곡분교장,1991,순천,초,매각,순천시 송광면 후곡리 893
전남,송산초등학교,2010,고흥,초,자체활용,고흥 포두면 송산리 981
전남,송지초금강분교장,1995,해남,초,매각,해남군 송지면 금강리 255
전남,송호초통호분교장,1998,해남,초,매각,해남군 송지면 통호리 195-4
전남,송흥초등학교,2013,영광,초,매각,염산면 옥실리 158
전남,수북남초등학교,1999,담양,초,매각,담양군 수북면 개동리 542-5
전남,수암초등학교,1996,무안,초,매각,무안군 현경면 수암리 147-1
전남,순천남초삼거분교장,1999,순천,초,대부,순천 삼거동 125-1      
전남,순천서면중학교,1991,순천,중,자체활용,순천 서면 동산리 107
전남,순천서초등학교,1996,순천,초,매각,순천시 와룡동 353
전남,순천승남중외서분교장,2018,순천,초,자체활용,순천 외서면 화전리 288
전남,승주봉덕분교장,1995,순천,초,매각,순천시 승주읍 봉덕리
전남,승주초구강분교장,2007,순천,초,매각,순천시 승주읍 구강리 871
전남,승주초죽학분교장,2024,순천,초,미활용,순천 승주읍 죽학리 71-4
전남,시종초신학분교장,2011,영암,초,매각,영암군 시종면 신학리 709번지
전남,시종초종남분교장,2013,영암,초,대부,영암 시종면 금지리 1078
전남,신곡분교장,1996,나주,초,매각,나주시 공산면 신곡리 676
전남,신광초동정분교장,1995,함평,초,매각,함평군 신광면 동정리 581-3
전남,신광초함정분교장,1988,함평,초,매각,함평군 신광면 함정리 160-2
전남,신동초등학교,1999,장흥,초,매각,장흥군 관산읍 신동리 330-1
전남,신북남초등학교,1998,영암,초,매각,영암군 신북면 장산리 603
전남,신북초 행월분교장,1996,영암,초,매각,영암군 신북면 행정리 388-1
전남,신북초신북서분교장,2011,영암,초,대부,영암 신북면 학동리 468   
전남,신의남초신암분교장,1993,신안,초,매각,신안군 신의면 하태서리 206-1
전남,신의초고사분교장,1994,신안,초,매각,신안군 신의면 고평사도리 53-2
전남,신의초기도분교장,2012,신안,초,매각,신의면 상태서리 817
전남,신의초상태분교장,2004,신안,초,매각,신의면 상태서리 268
전남,신의초신의남분교장,2008,신안,초,매각,신의면 하태동리 438-4
전남,신의초평사분교장,1998,신안,초,매각,신안군 신의면 고평사도리 290
전남,신전남초등학교,1999,강진,초,매각,강진군 신전면 송촌리 401
전남,신지동초모항분교장,1994,완도,초,매각,완도군 신지면 월양리 산412번지
전남,신지초강독분교장,1999,완도,초,매각,완도군 신지면 강독리 708번지
전남,신지초송곡분교장,2002,완도,초,매각,완도군 신지면 송곡리 540번지
전남,신황초등학교,1995,나주,초,매각,나주시 봉황면 황룡리 733
전남,쌍룡초효지분교장,1994,신안,초,매각,압해읍 복룡리 1775
전남,아산초노치분교장,1994,화순,초,미활용,화순 백아면 노치리 272
전남,아산초다곡분교장,1996,화순,초,매각,화순군 백아면 다곡리 298-1 
전남,아산초서유분교장,2007,화순,초,미활용,화순 백아면 서유리 526
전남,아산초송방분교장,1996,화순,초,미활용,화순 백아면 방리 385
전남,안양동초등학교,2022,장흥,초,매각,안양면 수문리 359-2
전남,안양동초학송분교장,1991,장흥,초,매각,장흥군 안양면 학송리 261
전남,안양서초등학교,1995,장흥,초,매각,장흥군 안양면 수양리 358
전남,안일초여산분교장,2012,여수,초,매각,여수시 화정면 낭도리 1054
전남,안일초하화분교장,1994,여수,초,매각,여수시 화정면 하화리 126
전남,안좌남초등학교,1993,신안,초,매각,신안군 안좌면 소곡리 60
전남,안좌중팔금분교장,2021,신안,중,매각,팔금면 장촌리 294
전남,안좌초내호분교장,2001,신안,초,매각,신안군 안좌면 내호리 185
전남,안좌초박지분교장,1992,신안,초,매각,신안군 안좌면 박지리 113-2
전남,안좌초반월분교장,2017,신안,초,매각,신안군 안좌면 반월리 273
전남,안좌초사치분교장,2000,신안,초,매각,신안군 안좌면 한운리 634
전남,안좌초안좌서분교장,1994,신안,초,매각,신안군 안좌면 방월리 38
전남,안좌초우목분교장,1996,신안,초,매각,신안군 안좌면 구대리 산82-18
전남,안창초등학교,2009,신안,초,매각,신안군 안좌면 대리 756
전남,안창초부소분교장,1994,신안,초,매각,신안군 안좌면 존포리 380
전남,안평초등학교,1995,장성,초,매각,장성군 장성읍 안평리 42
전남,암정분교장,1993,나주,초,매각,나주시 다도면 암정리 569
전남,암태동초등학교,1999,신안,초,매각,신안군 암태면 신석리 1717
전남,암태동초초란분교장,1995,신안,초,매각,암태면 신석리 산13-34
전남,암태초당사분교장,2018,신안,초,매각,신안군 암태면 당사리 355
전남,암태초오상분교장,1992,신안,초,매각,신안군 암태면 오상리 240
전남,암태초추포분교장,2021,신안,초,매각,신안군 암태면 수곡리 989
전남,압해동초가란분교장,2008,신안,초,매각,신안군 압해읍 가란리 97
전남,압해초고이분교장,2018,신안,초,매각,신안군 압해읍 고이리 1072
전남,압해초마산분교장,2006,신안,초,매각,신안군 압해면 매화리 1741
전남,압해초매화분교장,2010,신안,초,매각,신안군 압해읍 매화리 642
전남,압해초쌍룡분교장,2010,신안,초,매각,신안군 압해읍 복룡리 420
전남,압해초압해북분교장,1992,신안,초,매각,신안군 압해읍 가룡리 428
전남,약산초넙고분교장,1994,완도,초,매각,완도군 약산면 우두리 853번지
전남,약산초득암분교장,1993,완도,초,매각,완도군 약산면 득암리 568-2번지
전남,약산초우두분교장,1998,완도,초,매각,완도군 약산면 우두리 1045-4번지
전남,약수중학교,2018,장성,중,자체활용,장성 북하면 약수리 428-1
전남,약수초대악분교장,1994,장성,초,매각,장성군 북하면 대악리 168
전남,약수초북상분교장,1998,장성,초,매각,장성군 북하면 신성리 71-1
전남,약수초성암분교장,1993,장성,초,자체활용,장성 북하면 성함리 632
전남,양정초등학교,2005,무안,초,매각,"무안군 현경면 
용정리 362"
전남,엄다초영흥분교장,1992,함평,초,매각,함평군 엄다면 엄다리 890
전남,여남초두모분교장,1995,여수,초,매각,여수시 남면 두모리 393
전남,여남초유송분교장,1999,여수,초,매각,여수시 남면 유송리 702
전남,여남초유포분교장,2000,여수,초,매각,여수시 남면 유송리 214
전남,여남초장지분교장,1999,여수,초,매각,남면 심장리 37
전남,여남초항금분교장,2000,여수,초,매각,여수시 남면 유송리 1070
전남,여산초규포분교장,1987,여수,초,매각,여수시 화정면 낭도리 369-6
전남,여산초둔병분교장,1998,여수,초,매각,여수시 화정면 조발리 333-2
전남,여산초사도분교장,1996,여수,초,매각,여수시 화정면 낭도리 208
전남,여산초적금분교장,2001,여수,초,매각,여수시 화정면 적금리 329
전남,여산초조발분교장,1996,여수,초,매각,여수시 화정면 조발리 178
전남,여산초추도분교장,1983,여수,초,매각,여수시 화정면 낭도리 8-3
전남,여안초등학교,2022,여수,초,미활용,여수 남면 안도리 991
전남,여안초부도분교장,1994,여수,초,매각,여수시 남면 안도리 1188-1
전남,여안초여남중안도분교장,2020,여수,초,대부,여수 남면 안도리 999-3 
전남,연도초여남중연도분교장,1995,여수,초,자체활용,여수 남면 연도리 424
전남,연도초역포분교장,2009,여수,초,미활용,여수 남면 연도리 881
전남,연동초등학교,1995,진도,초,매각,진도군 임회면 연동리 264
전남,염산동초등학교,1995,영광,초,매각,영광군 염산면 상계리 715
전남,염산중낙월분교장,2000,영광,중,매각,영광군 낙월면 낙월리 산172
전남,염산초신성분교장,2008,영광,초,매각,영광군 염산면 신성리 255
전남,염산초야월분교장,2013,영광,초,미활용,영광 염산면 야월리 300
전남,영광서초등학교,2011,영광,초,미활용,영광 영광읍 계송리 667
전남,영광서초월산분교장,1996,영광,초,매각,법성면 월산리 293
전남,영광정보산업고등학교,2014,영광,고,자체활용,영광 낙월면 월촌리 산313-3
전남,영광중불갑분교장,2016,영광,중,매각,불갑면 안맹리 100-1
전남,영광중앙초월송분교장,2019,영광,초,매각,영광읍 덕호리 128
전남,영남중앙초등학교,1999,고흥,초,매각,고흥군 영남면 금사리 528
전남,영남첨도분교장,1984,고흥,초,매각,고흥군 포두면 오취리 산219
전남,영남초교우두분교장,1991,고흥,초,매각,고흥군 영남면 우천리 315-2
전남,영남초영동분교장,1991,고흥,초,매각,고흥군 영남면 우천리 831-1
전남,영등초등학교,2004,보성,초,미활용,보성 벌교읍 영등리 726
전남,영산포동초등학교,1992,나주,초,자체활용,나주 용산동 51-1
전남,영산포서초등학교,1999,나주,초,매각,나주시 동수동 144
전남,영암동초등학교,1992,영암,초,매각,영암읍 대신리 5
전남,영암초학신분교장,1996,영암,초,자체활용,영암 영암읍 농덕리 704-2
전남,영창초등학교,2009,함평,초,대부,함평 학교면 사거리 172   
전남,예당초득량분교장,2008,보성,초,자체활용,보성 득량면 송곡리 787
전남,오곡초등학교,2004,곡성,초,매각,곡성군 오곡면 오지리 1051-8
전남,오곡초명성분교장,1992,곡성,초,대부,곡성 오곡면 구성리 221   
전남,오곡초봉조분교장,1996,곡성,초,매각,곡성군 오곡면 봉조리 15
전남,오곡초예성분교장,1995,곡성,초,매각,곡성군 고달면 두가리 672
전남,오곡초하한분교장,1994,곡성,초,매각,곡성군 죽곡면 하한리 619
전남,오산초성산분교장,1998,곡성,초,매각,곡성군 오산면 선세리 702
전남,오산초향동분교,2009,진도,초,매각,고군면 향동리 1522
전남,오송초등학교,1996,진도,초,대부,진도 지산면 오류리 616-4 
전남,옥강초등학교,1996,고흥,초,매각,고흥군 포두면 옥강리 603
전남,옥곡초죽양분교장,1996,광양,초,매각,광양시 옥곡면 대죽리 665
전남,옥과초옥수분교장,1995,곡성,초,매각,곡성군 옥과면 합강리 499-1
전남,옥남초등학교,2008,목포,초,자체활용,목포 옥암동 240-1 
전남,옥동초등학교,2011,해남,초,매각,황산면 옥동리 920
전남,옥룡북초동곡분교장,1995,광양,초,자체활용,광양 옥룡면 동곡리 762
전남,옥천동초등학교,1994,해남,초,매각,해남군 옥천면 흑천리 183
전남,옥천북초등학교,1999,해남,초,매각,해남군 옥천면 신죽리 600
전남,옥천북초신평분교장,1992,해남,초,매각,해남군 계곡면 신평리 471-1
전남,옥천초등학교,1999,여수,초,매각,여수시 화양면 옥적리 1423
전남,옥천초오대분교장,1999,여수,초,매각,여수시 화양면 이천리 175
전남,옥천초용동분교장,1992,해남,초,매각,해남군 옥천면 용동리 510
전남,옥천초운도분교장,1995,여수,초,매각,여수시 화양면 이천리 893
전남,옴천중학교,1996,강진,중,매각,강진군 옴천면 개산리 387
전남,옴천초영산분교장,1992,강진,초,매각,강진군 옴천면 영산리 158-3
전남,완도신지동중학교,1994,완도,중,매각,완도군 신지면 월양리 542-3번지
전남,완도초구계분교장,1997,완도,초,매각,완도읍 중도리 1054
전남,용당초가지분교장,1995,영암,초,매각,삼호면 용당리 1867
전남,용림초비룡분교장,1997,순천,초,매각,순천시 황전면 비촌리 250
전남,용면초용연분교장,2000,담양,초,매각,담양군 용면 용면리 555
전남,용산초관지분교장,1996,장흥,초,매각,장흥군 용산면 관지리 379
전남,용포초등학교,2000,화순,초,자체활용,화순 동면 백용리 109-1
전남,우산초월산분교장,1988,순천,초,매각,순천시 송광면 월산리 1023
전남,우수영중영명분교장,2011,해남,중,매각,해남군 문내면 고평리 351
전남,우수영초임하분교장,1992,해남,초,매각,해남군 문내면 예락리 1345
전남,우수영초중화분교장,2014,해남,초,매각,문내면 무고리 806
전남,운남초교영해분교장,1999,무안,초,매각,무안군  운남면 동암리1098-3
전남,운대초등학교,1999,고흥,초,매각,고흥군 두원면 운대리 458
전남,운룡초등학교,1991,순천,초,매각,순천시 주암면 운룡리 655
전남,웅치초등학교,2017,보성,초,매각,웅치면 중산리 50
전남,웅치초삼수분교장,1991,보성,초,매각,보성군 웅치면 봉산리444
전남,원촌초원동분교장,1995,구례,초,매각,구례군 산동면 이평리 463-2
전남,월계초등학교,1991,순천,초,매각,순천시 월등면 망룡리 628
전남,월례초등학교,1992,여수,초,매각,여수시 적량동 130-1
전남,월산동초등학교,1993,담양,초,매각,담양군 월산면 오성리 65-1
전남,월산북초등학교,1995,담양,초,매각,담양군 월산면 용암리 567-6
전남,월야북초등학교,1999,함평,초,매각,함평군 월야면 월야리 86-5
전남,월야초광동분교장,1996,함평,초,매각,함평군 월야면 계림리 581-3
전남,월야초양정분교장,1996,함평,초,매각,함평군 월야면 양정리 327-1
전남,월평초옥정분교장,1997,장성,초,매각,장성군 황룡면 옥정리 371
전남,월평초황룡분교장,1998,장성,초,매각,장성군 황룡면 아곡리 46-1
전남,유달초 율도분교장,2021,목포,초,미활용,목포 율도동 261
전남,유치서초신덕분교장,1991,장흥,초,매각,장흥군 유치면 송정리 439-1
전남,유치초대천분교장,1997,장흥,초,매각,장흥군 유치면 대천리 653-1
전남,유치초보림분교장,1993,장흥,초,매각,장흥군 유치면 봉덕리 218-4
전남,유치초오복분교장,2002,장흥,초,매각,장흥군 유치면 오복리 7-4
전남,유치초조양분교장,2001,장흥,초,자체활용,장흥 유치면 조양리 695
전남,율림초등학교,1999,여수,초,매각,여수시 돌산읍 율림리 445
전남,율어동초등학교,1996,보성,초,매각,보성군 율어면 이동리861
전남,율어초선암분교장,1991,보성,초,매각,보성군 율어면 선암리835
전남,율촌중앙초등학교,1999,여수,초,매각,여수시 율촌면 가장리 830
전남,율촌초산수분교장,2021,여수,초,미활용,여수 율촌면 산수리 642
전남,율촌초송도분교장,2001,여수,초,미활용,여수 율촌면 여동리 185
전남,율촌초장도분교장,1990,여수,초,매각,여수시 율촌면 장도리 201-1
전남,의동초등학교,2014,진도,초,미활용,진도 의신면 초사리 102
전남,의신초명금분교장,2013,진도,초,매각,진도군 의신면 송정리 554
전남,의신초유정분교장,2008,진도,초,매각,진도군 의신면 연주리 450
전남,이목초등학교,1999,여수,초,매각,여수시 화양면 이목리 1392
전남,이문초등학교,1997,함평,초,매각,함평군 나산면 이문리 563
전남,이서초등학교,1992,화순,초,매각,화순군 이서면 도석리 240
전남,이서초성산분교장,1991,화순,초,매각,화순군 이서면 서리123-10
전남,이서초야사분교장,1985,화순,초,매각,화순군 이서면 야사리 197
전남,이양초금능분교장,2013,화순,초,자체활용,화순 이양면 금능리 80-2
전남,이양초매정분교장,2007,화순,초,매각,화순군 이양면 매정리 466
전남,이양초묵곡분교장,1999,화순,초,매각,화순군 이양면 묵곡리 363
전남,이읍초우산분교장,1991,순천,초,매각,순천시 송광면 우산리 812-7
전남,이평초등학교,1999,구례,초,매각,구례군 산동면 이평리 452-1
전남,일로여자중학교,1999,무안,중,자체활용,무안 일로읍 월암리 350
전남,일로초죽산분교장,2010,무안,초,자체활용,무안 일로읍 죽산리 22
전남,일로초지감분교장,1999,무안,초,미활용,무안 일로읍 감돈리 299
전남,임자남초임자서분교장,2000,신안,초,매각,신안군 임자면 재원리 115
전남,임자초만지분교장,1993,신안,초,매각,신안군 임자면 도찬리 산205
전남,임자초수도분교장,1999,신안,초,매각,신안군 임자면 수도리 64-2
전남,임자초임자북분교장,1997,신안,초,매각,신안군 임자면 도찬리 102
전남,임자초한동분교장,1994,신안,초,매각,신안군 임자면 이흑암리 635
전남,입면초동강분교장,1996,곡성,초,자체활용,곡성 입면 제월리 4 14
전남,입면초동산분교장,1994,곡성,초,매각,곡성군 입면 약천리 470
전남,자산초등학교,2012,여수,초,자체활용,여수 관문동 8-5
전남,자은남초등학교,1995,신안,초,매각,신안군 자은면 유각리 23
전남,자은두봉초등학교,2000,신안,초,매각,신안군 자은면 대율리 559
전남,자은초자은서분교장,1995,신안,초,매각,신안군 자은면 백산리 261
전남,장동초용곡분교장,1999,장흥,초,매각,장흥군 장동면 용곡리 8-1
전남,장산동초백야분교장,1993,신안,초,매각,신안군 장산면 팽진리 1409
전남,장산동초율도분교장,1996,신안,초,매각,신안군 장산면 마진리 22
전남,장산초마진분교장,2007,신안,초,매각,신안군 장산면 마진도리 117
전남,장산초막금분교장,1998,신안,초,매각,신안군 장산면 다수리 832
전남,장산초장산동분교장,2008,신안,초,매각,신안군 장산면 팽진리 921
전남,장성북초등학교,1997,장성,초,매각,장성군 장성읍 백계리 444
전남,장성신흥중학교,2015,장성,초,미활용,장성 북일면 성덕리 36
전남,장암초등학교,1998,보성,초,미활용,보성 벌교읍 장암리 710-1
전남,장전초등학교장,1999,영암,초,매각,영암군 삼호면 삼포리 6
전남,장평동초부평분교장,1994,장흥,초,매각,장흥군 장평면 어곡리 35
전남,장평초교청룡분교장,1996,장흥,초,매각,장흥군 장평면 청룔리 316-6
전남,장평초우산분교장,1994,장흥,초,매각,장흥군 장평면 우산리 581-1
전남,장평초임리분교장,2004,장흥,초,매각,장흥군 장평면 임리 341
전남,장환초등학교,1999,장흥,초,매각,장흥군 관산읍 고마리 324-3
전남,장흥계산초등학교,2005,장흥,초,매각,장흥군 용산면 계산리 387
전남,장흥동초등학교,2000,장흥,초,매각,장흥군 장흥읍 해당리 556
전남,점암초신안분교장,2019,고흥,초,매각,점암면 신안리 205
전남,점암초화계분교장,2016,고흥,초,매각,고흥군 점암면 화계리 263-2
전남,정자초등학교,1999,완도,초,매각,완도군 보길면 정자리 307번지
전남,조도중학교관매분교장,2009,진도,중,매각,진도군 조도면 관매리 458
전남,조도초 맹골분교장,2000,진도,초,미활용,진도 조도면 맹골도리 74-1
전남,조도초 소죽도분교장,2004,진도,초,미활용,진도 조도면 서거차도리 150
전남,조도초관매분교장,2012,진도,초,매각,진도군 조도면 관매도리 459-3
전남,조도초나배분교장,1998,진도,초,매각,진도군 조도면 나배도리 17
전남,조도초내병분교장,2005,진도,초,매각,진도군 조도면 내병도리 85-3
전남,조도초독거분교장,1997,진도,초,매각,진도군 조도면 독거도 38
전남,조도초동거차분교장,2010,진도,초,매각,조도면 동거차 도리 30-6
전남,조도초모도분교장,1998,진도,초,매각,조도면 모도리 25-2
전남,조도초상도분교장,2008,진도,초,매각,진도군 조도면 맹성리 968
전남,조도초성남분교장,2007,진도,초,매각,진도군 조도면 성남도리 34-2
전남,조도초소마분교장,1996,진도,초,매각,진도군 조도면 소마도 99
전남,조도초슬도분교장,1996,진도,초,매각,진도군 조도면 독거도 268
전남,조도초옥도분교장,1998,진도,초,매각,진도군 조도면 옥도리 210-2
전남,조도초죽항분교장,1999,진도,초,매각,조도면 죽항도리 108-2
전남,조도초진목분교장,1991,진도,초,매각,조도면 진목도 24-3
전남,조도초청등분교장,1995,진도,초,매각,조도면 청등리 137-2
전남,조성고등학교,2013,보성,고,자체활용,보성 조성면 조성리 905
전남,조성중앙초등학교,1999,보성,초,매각,조성면 용전리 165
전남,주암초어왕분교장,2009,순천,초,미활용,순천 주암면 어왕리 1
전남,죽곡중학교,2005,곡성,중,자체활용,곡성 죽곡면 태평리 614
전남,죽곡초동계분교장,1999,곡성,초,매각,곡성군 죽곡면 동계리 269
전남,죽곡초봉정분교장,1992,곡성,초,매각,곡성군 죽곡면 봉정리 264
전남,중흥초등학교,2012,여수,초,매각,여수시 중흥동 591
전남,증도초기점분교장,2010,신안,초,매각,신안군 증도면 병풍리 796
전남,증도초병풍도분교장,2020,신안,초,매각,신안군 증도면 병풍리 533-1
전남,증도초전증분교장,2002,신안,초,매각,신안군 증도면 대초리 1145-3
전남,증도초화도분교장,2000,신안,초,매각,신안군 증도면 대초리 229-2
전남,지도북초등학교,1999,신안,초,매각,지도읍 봉리 240
전남,지도북초포작분교장,1995,신안,초,매각,신안군 지도읍 어의리 539
전남,지도초동천분교장,2012,신안,초,매각,신안군 지도읍 자동리 172
전남,지도초선치분교장,2018,신안,초,매각,신안군 지도읍 선도리 594-1
전남,지도초신광분교장,2006,신안,초,매각,신안군 지도읍 탄동리 874
전남,지도초어의분교장,2018,신안,초,매각,신안군 지도읍 어의리 492
전남,지도초지도서분교장,2005,신안,초,매각,신안군 지도읍 탄동리 475-1
전남,지산서초가학분교장,1994,진도,초,매각,진도군 지산면 가학리 269
전남,지산서초등학교,2009,진도,초,대부,진도 지산면 가치리 904-3 
전남,지산초길은분교장,2008,진도,초,매각,진도군 지산면 길은리 494-1
전남,진도서중학교,1997,진도,중,자체활용,진도 진도읍 교동리 589
전남,진도서초저도분교장,1992,진도,초,매각,진도군 진도읍 산월리 779
전남,진도서초전두분교장,1992,진도,초,매각,진도군 진도읍 수유리 792
전남,진상북초웅동분교장,1992,광양,초,매각,광양시 진상면 황죽리 1395
전남,진상북초회계분교장,1992,광양,초,매각,광양시 진상면 어치리 1140
전남,진상초황죽분교장,2017,광양,초,대부,광양 진상면 황죽리 250-18
전남,진월남초마룡분교장,2002,광양,초,매각,진월면 마룡리 614
전남,진월초오신분교장,2007,광양,초,매각,광양시 진월면 오사리 277
전남,진월초월길분교장,2014,광양,초,자체활용,광양 진월면 월길리 714
전남,창립초등학교,2004,곡성,초,매각,곡성군 입면 창정리 272
전남,창평북초광덕분교장,1991,담양,초,매각,담양군 창평면 광덕리 214
전남,창평초외동분교장,1992,담양,초,매각,담양군 창평면 외동리 675
전남,창평초유곡분교장,2002,담양,초,매각,담양군 창평면 유곡리 818
전남,천태초봉하분교장,2004,화순,초,대부,화순 도암면 봉하리 200   
전남,천태초용강분교장,2000,화순,초,매각,화순군 도암면 용강리 881-1
전남,천태초우치분교장,1992,화순,초,매각,화순군 도암면 우치리 451
전남,청계초구남분교장,1995,무안,초,매각,무안군 청계면 남성리 460-2
전남,청계초복길분교장,1994,무안,초,매각,무안군 청계면 복길리 38-1
전남,청계초서분교장,2007,무안,초,매각,무안군 청계면 도대리 87-6
전남,청산중동분교장,2009,완도,중,매각,완도군 청산면 양중리 372번지
전남,청산중앙초국산분교장,1996,완도,초,매각,완도군 청산면 국산리 266번지
전남,청산중앙초모동분교장,1996,완도,초,매각,완도군 청산면 모도리 495번지
전남,청산중앙초모북분교장,1996,완도,초,매각,청산면 모북리 23
전남,청산초권덕분교장,1999,완도,초,매각,완도읍 청산면 읍리 119-2번지
전남,청산초여서분교장,2011,완도,초,매각,완도군 청산면 여서리 556번지
전남,청산초청산동분교장,2009,완도,초,매각,완도군 청산면 부흥리 590번지
전남,청산초청장분교장,1994,완도,초,매각,완도군 청산면 지리 산276-2번지
전남,청송분교장,1995,나주,초,매각,나주시 반남면 총송리 171
전남,청송초등학교,1999,고흥,초,매각,고흥군 동강면 청송리 457-2
전남,청풍초세청분교장,1996,화순,초,매각,화순군 청풍면 세청리 744-4
전남,청풍초신석분교장,1996,화순,초,미활용,화순 청풍면 신석리 457
전남,초도초광도분교장,1991,여수,초,미활용,여수 삼산면 손죽리 산54
전남,초도초등학교,2017,여수,초,대부,여수 삼산면 초도리 산404
전남,초도초소거문분교장,1999,여수,초,매각,여수시 삼산면 손죽리 산291
전남,초도초의성분교장,1999,여수,초,매각,여수시 삼산면 초도리 산1503
전남,초도초진막분교장,2009,여수,초,매각,삼산면 초도리 산2457
전남,초도초평도분교장,1991,여수,초,매각,여수시 삼산면 손죽리 산 18외1
전남,추성고등학교,1996,담양,고,매각,담양군 담양읍 향교리
전남,춘양초월평분교장,1994,화순,초,매각,화순군 춘양면 월평리 410-3
전남,충무초등학교,1997,고흥,초,매각,고흥군 도화면 발포리 35
전남,충무초등학교,1999,순천,초,매각,순천시 해룡면 신성리 482
전남,칠량동초등학교,1999,강진,초,매각,강진군 칠량면 단월리 684
전남,칠량초송로분교장,2009,강진,초,매각,칠량면 송로리 227
전남,칠전초등학교,1994,진도,초,매각,의신면 칠전리 744
전남,토지초농평분교장,2000,구례,초,매각,구례군 토지면 내동리 300
전남,토지초문수분교장,2000,구례,초,대부,구례 토지면 문수리 847   
전남,토지초송정분교장,1996,구례,초,매각,구례군 토지면 송정리 340
전남,토지초외곡분교장,1992,구례,초,미활용,구례 토지면 외곡리 543
전남,팔금초매도분교장,1998,신안,초,매각,신안군 팔금면 이목리 761
전남,평호초등학교,1999,곡성,초,매각,목사동면 평리 138
전남,포두고등학교,1994,고흥,고,자체활용,고흥 포두면 길두리 1343-2
전남,포두남중학교,2002,고흥,중,매각,고흥군 포두면 옥강리 776
전남,포두북중학교,2002,고흥,중,매각,포두면 송산리 326
전남,포두북초등학교,1995,고흥,초,매각,고흥군 포두면 상포리 708
전남,포두초 오취분교장,1999,고흥,초,매각,고흥군 포두면 오취리 312
전남,포두초교포두서분교장,1994,고흥,초,매각,고흥군 포두면 봉림리 38
전남,포두초포두동분교장,1995,고흥,초,대부,고흥 포두면 차동리 1183  
전남,풍양초고옥분교장,2008,고흥,초,매각,풍양면 고옥리 276
전남,풍양초매곡분교장,1992,고흥,초,대부,고흥 풍양면 매곡리 638-11
전남,하의초개도분교장,1995,신안,초,매각,신안군 하의면 후광리 산210-2
전남,하의초능산분교장,1994,신안,초,매각,신안군 하의면 능산리 304
전남,하의초대광분교장,1999,신안,초,매각,신안군 하의면 대리39-5
전남,하의초대야분교장,1994,신안,초,매각,신안군 하의면 능산리 638
전남,하의초신도분교장,1999,신안,초,매각,신안군 하의면 능산리 880
전남,하의초옥도분교장,1998,신안,초,매각,신안군 하의면 옥도리 391-1
